Station,Year,week,Weekly Rainfall (mm),Weekly Mean Temperature (°C),Weekly Maximum Temperature (°C),Weekly Minimum Temperature (°C),Weekly Mean Wind Speed (km/h),Weekly Maximum Wind Speed (km/h),lat,long
Pasir Ris (Central),2015,24,9.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,25,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,26,40.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,27,38.199999999999996,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,28,36.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,29,0.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,30,3.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,31,108.80000000000001,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,32,83.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,33,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,34,9.600000000000001,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,35,34.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,36,14.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,37,45.400000000000006,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,38,4.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,39,41.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,40,14.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,41,2.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,42,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,43,24.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,44,26.799999999999997,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,45,29.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,46,12.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,47,55.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,48,44.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,49,90.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,50,26.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,51,50.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,52,44.199999999999996,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,1,12.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,2,31.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,3,37.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,4,8.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,5,28.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,6,23.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,7,91.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,8,47.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,9,0.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,10,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,11,0.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,12,6.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,13,0.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,14,14.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,15,36.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,16,0.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,17,48.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,18,0.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,19,15.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,20,61.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,21,65.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,22,7.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,23,15.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,24,58.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,25,58.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,26,0.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,27,20.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,28,15.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,29,113.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,30,5.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,31,65.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,32,1.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,33,22.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,34,66.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,35,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,39,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,40,39.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,41,9.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,42,32.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,43,60.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,44,53.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,45,67.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,46,130.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,47,28.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,48,21.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,49,46.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,50,35.599999999999994,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,51,81.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2016,52,56.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,1,92.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,2,34.599999999999994,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,3,78.39999999999999,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,4,127.80000000000001,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,5,118.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,6,55.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,7,28.599999999999998,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,8,53.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,9,45.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,10,0.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,11,0.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,12,24.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,13,66.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,14,22.200000000000003,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,15,16.599999999999998,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,16,33.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,17,109.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,18,13.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,19,22.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,20,13.200000000000001,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,21,95.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,22,89.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,23,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,24,10.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,25,59.400000000000006,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,26,37.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,27,50.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,28,51.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,29,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,30,4.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,31,1.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,32,10.600000000000001,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,33,52.60000000000001,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,34,1.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,35,29.200000000000003,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,36,58.199999999999996,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,37,44.800000000000004,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,38,39.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,39,12.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,40,13.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,41,100.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,42,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,43,35.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,44,25.200000000000003,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,45,133.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,46,134.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,47,51.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,48,17.200000000000003,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,49,45.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,50,192.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,51,53.199999999999996,,,,,,1.3662,103.9528
Pasir Ris (Central),2017,52,53.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,1,38.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,2,193.20000000000002,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,3,28.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,4,39.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,5,65.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,6,1.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,7,1.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,8,0.6000000000000001,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,9,13.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,10,20.799999999999997,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,11,0.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,12,1.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,13,13.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,14,17.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,15,2.8000000000000003,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,16,22.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,17,50.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,18,19.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,19,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,20,18.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,21,62.199999999999996,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,22,96.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,23,0.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,24,1.7999999999999998,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,25,45.800000000000004,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,26,32.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,27,61.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,28,5.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,29,41.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,30,19.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,31,32.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,32,9.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,33,6.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,34,57.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,35,0.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,36,104.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,37,18.799999999999997,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,38,32.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,39,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,40,5.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,41,220.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,42,53.599999999999994,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,43,16.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,44,37.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,45,58.400000000000006,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,46,42.199999999999996,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,47,56.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,48,46.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,49,13.600000000000001,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,50,53.400000000000006,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,51,50.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2018,52,3.8,,,,,,1.3662,103.9528
Pasir Ris (West),2014,1,48.6,,,,,,,
Pasir Ris (West),2014,2,6.6,,,,,,,
Pasir Ris (West),2014,3,0.0,,,,,,,
Pasir Ris (West),2014,4,0.0,,,,,,,
Pasir Ris (West),2014,5,4.2,,,,,,,
Pasir Ris (West),2014,6,0.0,,,,,,,
Pasir Ris (West),2014,7,0.0,,,,,,,
Pasir Ris (West),2014,8,0.0,,,,,,,
Pasir Ris (West),2014,9,0.0,,,,,,,
Pasir Ris (West),2014,10,0.0,,,,,,,
Pasir Ris (West),2014,11,82.4,,,,,,,
Pasir Ris (West),2014,12,0.0,,,,,,,
Pasir Ris (West),2014,13,54.4,,,,,,,
Pasir Ris (West),2014,14,26.799999999999997,,,,,,,
Pasir Ris (West),2014,15,46.800000000000004,,,,,,,
Pasir Ris (West),2014,16,27.599999999999998,,,,,,,
Pasir Ris (West),2014,17,38.400000000000006,,,,,,,
Pasir Ris (West),2014,18,49.4,,,,,,,
Pasir Ris (West),2014,19,58.2,,,,,,,
Pasir Ris (West),2014,20,63.4,,,,,,,
Pasir Ris (West),2014,21,33.0,,,,,,,
Pasir Ris (West),2014,22,109.80000000000001,,,,,,,
Pasir Ris (West),2014,23,11.600000000000001,,,,,,,
Pasir Ris (West),2014,24,17.6,,,,,,,
Pasir Ris (West),2014,25,6.4,,,,,,,
Pasir Ris (West),2014,26,37.0,,,,,,,
Pasir Ris (West),2014,27,44.4,,,,,,,
Pasir Ris (West),2014,28,14.2,,,,,,,
Pasir Ris (West),2014,29,0.0,,,,,,,
Pasir Ris (West),2014,30,68.6,,,,,,,
Pasir Ris (West),2014,31,13.4,,,,,,,
Pasir Ris (West),2014,32,47.4,,,,,,,
Pasir Ris (West),2014,33,23.0,,,,,,,
Pasir Ris (West),2014,34,107.80000000000001,,,,,,,
Pasir Ris (West),2014,35,48.199999999999996,,,,,,,
Pasir Ris (West),2014,36,1.2000000000000002,,,,,,,
Pasir Ris (West),2014,37,8.8,,,,,,,
Pasir Ris (West),2014,38,30.0,,,,,,,
Pasir Ris (West),2014,39,41.8,,,,,,,
Pasir Ris (West),2014,40,0.0,,,,,,,
Pasir Ris (West),2014,41,38.400000000000006,,,,,,,
Pasir Ris (West),2014,42,9.799999999999999,,,,,,,
Pasir Ris (West),2014,43,30.4,,,,,,,
Pasir Ris (West),2014,44,67.0,,,,,,,
Pasir Ris (West),2014,45,73.8,,,,,,,
Pasir Ris (West),2014,46,11.2,,,,,,,
Pasir Ris (West),2014,47,32.8,,,,,,,
Pasir Ris (West),2014,48,82.0,,,,,,,
Pasir Ris (West),2014,49,23.8,,,,,,,
Pasir Ris (West),2014,50,45.2,,,,,,,
Pasir Ris (West),2014,51,95.6,,,,,,,
Pasir Ris (West),2014,52,3.5999999999999996,,,,,,,
Pasir Ris (West),2015,1,42.6,,,,,,,
Pasir Ris (West),2015,2,0.2,,,,,,,
Pasir Ris (West),2015,3,1.4,,,,,,,
Pasir Ris (West),2015,4,0.0,,,,,,,
Pasir Ris (West),2015,5,25.8,,,,,,,
Pasir Ris (West),2015,6,0.0,,,,,,,
Pasir Ris (West),2015,7,9.2,,,,,,,
Pasir Ris (West),2015,8,0.0,,,,,,,
Pasir Ris (West),2015,9,25.8,,,,,,,
Pasir Ris (West),2015,10,25.400000000000002,,,,,,,
Pasir Ris (West),2015,11,25.200000000000003,,,,,,,
Pasir Ris (West),2015,12,11.4,,,,,,,
Pasir Ris (West),2015,13,30.799999999999997,,,,,,,
Pasir Ris (West),2015,14,14.4,,,,,,,
Pasir Ris (West),2015,15,0.0,,,,,,,
Pasir Ris (West),2015,16,40.2,,,,,,,
Pasir Ris (West),2015,17,27.2,,,,,,,
Pasir Ris (West),2015,18,52.2,,,,,,,
Pasir Ris (West),2015,19,18.0,,,,,,,
Pasir Ris (West),2015,20,60.2,,,,,,,
Pasir Ris (West),2015,21,1.8,,,,,,,
Pasir Ris (West),2015,22,12.6,,,,,,,
Pasir Ris (West),2015,23,37.7,,,,,,,
Pasir Ris (West),2015,24,15.0,,,,,,,
Pasir Ris (West),2015,25,0.0,,,,,,,
Pasir Ris (West),2015,26,52.8,,,,,,,
Pasir Ris (West),2015,27,26.599999999999998,,,,,,,
Pasir Ris (West),2015,28,24.4,,,,,,,
Pasir Ris (West),2015,29,0.0,,,,,,,
Pasir Ris (West),2015,30,8.0,,,,,,,
Pasir Ris (West),2015,31,74.80000000000001,,,,,,,
Pasir Ris (West),2015,32,71.8,,,,,,,
Pasir Ris (West),2015,33,1.5,,,,,,,
Pasir Ris (West),2015,34,0.0,,,,,,,
Pasir Ris (West),2015,35,2.5,,,,,,,
Pasir Ris (West),2015,36,0.0,,,,,,,
Pasir Ris (West),2015,37,0.0,,,,,,,
Pasir Ris (West),2015,38,0.0,,,,,,,
Pasir Ris (West),2015,39,0.0,,,,,,,
Pasir Ris (West),2015,40,0.0,,,,,,,
Pasir Ris (West),2015,41,0.0,,,,,,,
Pasir Ris (West),2015,42,0.0,,,,,,,
Pasir Ris (West),2015,43,0.0,,,,,,,
Pasir Ris (West),2015,44,0.0,,,,,,,
Pasir Ris (West),2015,45,0.0,,,,,,,
Pasir Ris (West),2015,46,0.0,,,,,,,
Pasir Ris (West),2015,47,0.0,,,,,,,
Pasir Ris (West),2015,48,0.0,,,,,,,
Pasir Ris (West),2015,49,47.400000000000006,,,,,,,
Pasir Ris (West),2015,50,17.4,,,,,,,
Pasir Ris (West),2015,51,44.400000000000006,,,,,,,
Pasir Ris (West),2015,52,46.4,,,,,,,
Pasir Ris (West),2016,1,12.0,,,,,,,
Pasir Ris (West),2016,2,17.200000000000003,,,,,,,
Pasir Ris (West),2016,3,25.2,,,,,,,
Pasir Ris (West),2016,4,9.0,,,,,,,
Pasir Ris (West),2016,5,40.4,,,,,,,
Pasir Ris (West),2016,6,36.2,,,,,,,
Pasir Ris (West),2016,7,76.19999999999999,,,,,,,
Pasir Ris (West),2016,8,44.8,,,,,,,
Pasir Ris (West),2016,9,0.4,,,,,,,
Pasir Ris (West),2016,10,0.0,,,,,,,
Pasir Ris (West),2016,11,3.6,,,,,,,
Pasir Ris (West),2016,12,8.4,,,,,,,
Pasir Ris (West),2016,13,7.6,,,,,,,
Pasir Ris (West),2016,14,13.6,,,,,,,
Pasir Ris (West),2016,15,22.599999999999998,,,,,,,
Pasir Ris (West),2016,16,4.8,,,,,,,
Pasir Ris (West),2016,17,49.8,,,,,,,
Pasir Ris (West),2016,18,0.6,,,,,,,
Pasir Ris (West),2016,19,39.0,,,,,,,
Pasir Ris (West),2016,20,54.6,,,,,,,
Pasir Ris (West),2016,21,53.8,,,,,,,
Pasir Ris (West),2016,22,3.8,,,,,,,
Pasir Ris (West),2016,23,18.4,,,,,,,
Pasir Ris (West),2016,24,56.0,,,,,,,
Pasir Ris (West),2016,25,0.0,,,,,,,
Pasir Ris (West),2016,26,0.0,,,,,,,
Pasir Ris (West),2016,27,0.0,,,,,,,
Pasir Ris (West),2016,28,0.0,,,,,,,
Pasir Ris (West),2016,29,0.0,,,,,,,
Pasir Ris (West),2016,30,0.0,,,,,,,
Pasir Ris (West),2016,31,0.0,,,,,,,
Pasir Ris (West),2016,32,0.2,,,,,,,
Pasir Ris (West),2016,33,0.2,,,,,,,
Pasir Ris (West),2016,34,0.0,,,,,,,
Pasir Ris (West),2016,35,0.0,,,,,,,
Pasir Ris (West),2016,36,0.0,,,,,,,
Pasir Ris (West),2016,37,0.0,,,,,,,
Pasir Ris (West),2016,38,0.0,,,,,,,
Pasir Ris (West),2016,39,0.0,,,,,,,
Pasir Ris (West),2016,44,0.0,,,,,,,
Pasir Ris (West),2016,45,0.0,,,,,,,
Pasir Ris (West),2016,46,103.4,,,,,,,
Pasir Ris (West),2016,47,25.4,,,,,,,
Pasir Ris (West),2016,48,28.400000000000002,,,,,,,
Pasir Ris (West),2016,49,32.6,,,,,,,
Pasir Ris (West),2016,50,47.800000000000004,,,,,,,
Pasir Ris (West),2016,51,102.0,,,,,,,
Pasir Ris (West),2016,52,50.199999999999996,,,,,,,
Pasir Ris (West),2017,1,97.5,,,,,,,
Pasir Ris (West),2017,2,24.2,,,,,,,
Pasir Ris (West),2017,3,85.6,,,,,,,
Pasir Ris (West),2017,4,106.4,,,,,,,
Pasir Ris (West),2017,5,73.0,,,,,,,
Pasir Ris (West),2017,6,54.0,,,,,,,
Pasir Ris (West),2017,7,31.0,,,,,,,
Pasir Ris (West),2017,8,65.39999999999999,,,,,,,
Pasir Ris (West),2017,9,71.6,,,,,,,
Pasir Ris (West),2017,10,0.0,,,,,,,
Pasir Ris (West),2017,11,1.0,,,,,,,
Pasir Ris (West),2017,12,32.0,,,,,,,
Pasir Ris (West),2017,13,61.8,,,,,,,
Pasir Ris (West),2017,14,39.0,,,,,,,
Pasir Ris (West),2017,15,26.6,,,,,,,
Pasir Ris (West),2017,16,44.0,,,,,,,
Pasir Ris (West),2017,17,108.60000000000001,,,,,,,
Pasir Ris (West),2017,18,46.6,,,,,,,
Pasir Ris (West),2017,19,6.8,,,,,,,
Pasir Ris (West),2017,20,0.0,,,,,,,
Pasir Ris (West),2017,21,0.0,,,,,,,
Pasir Ris (West),2017,22,0.0,,,,,,,
Pasir Ris (West),2017,23,6.5,,,,,,,
Pasir Ris (West),2017,24,0.0,,,,,,,
Pasir Ris (West),2017,25,27.4,,,,,,,
Pasir Ris (West),2017,26,39.800000000000004,,,,,,,
Pasir Ris (West),2017,27,43.2,,,,,,,
Pasir Ris (West),2017,28,60.2,,,,,,,
Pasir Ris (West),2017,29,0.0,,,,,,,
Pasir Ris (West),2017,30,2.6,,,,,,,
Pasir Ris (West),2017,31,0.2,,,,,,,
Pasir Ris (West),2017,32,12.3,,,,,,,
Pasir Ris (West),2017,33,84.5,,,,,,,
Pasir Ris (West),2017,34,0.5,,,,,,,
Pasir Ris (West),2017,35,8.5,,,,,,,
Pasir Ris (West),2017,36,80.6,,,,,,,
Pasir Ris (West),2017,37,33.8,,,,,,,
Pasir Ris (West),2017,38,43.2,,,,,,,
Pasir Ris (West),2017,39,10.0,,,,,,,
Pasir Ris (West),2017,40,13.399999999999999,,,,,,,
Pasir Ris (West),2017,41,66.0,,,,,,,
Pasir Ris (West),2017,42,0.0,,,,,,,
Pasir Ris (West),2017,43,18.400000000000002,,,,,,,
Pasir Ris (West),2017,44,34.8,,,,,,,
Pasir Ris (West),2017,45,145.4,,,,,,,
Pasir Ris (West),2017,46,128.6,,,,,,,
Pasir Ris (West),2017,47,28.799999999999997,,,,,,,
Pasir Ris (West),2017,48,9.399999999999999,,,,,,,
Pasir Ris (West),2017,49,48.5,,,,,,,
Pasir Ris (West),2017,50,189.1,,,,,,,
Pasir Ris (West),2017,51,60.0,,,,,,,
Pasir Ris (West),2017,52,47.0,,,,,,,
Pasir Ris (West),2018,1,28.7,,,,,,,
Pasir Ris (West),2018,2,76.4,,,,,,,
Pasir Ris (West),2018,3,20.200000000000003,,,,,,,
Pasir Ris (West),2018,4,20.0,,,,,,,
Pasir Ris (West),2018,5,76.0,,,,,,,
Pasir Ris (West),2018,6,1.5,,,,,,,
Pasir Ris (West),2018,7,0.5,,,,,,,
Pasir Ris (West),2018,8,8.0,,,,,,,
Pasir Ris (West),2018,9,26.900000000000002,,,,,,,
Pasir Ris (West),2018,10,27.0,,,,,,,
Pasir Ris (West),2018,11,0.0,,,,,,,
Pasir Ris (West),2018,12,0.6000000000000001,,,,,,,
Pasir Ris (West),2018,13,13.2,,,,,,,
Pasir Ris (West),2018,14,32.4,,,,,,,
Pasir Ris (West),2018,15,0.8,,,,,,,
Pasir Ris (West),2018,16,35.6,,,,,,,
Pasir Ris (West),2018,17,30.3,,,,,,,
Pasir Ris (West),2018,18,39.5,,,,,,,
Pasir Ris (West),2018,19,0.0,,,,,,,
Pasir Ris (West),2018,20,53.2,,,,,,,
Pasir Ris (West),2018,21,65.3,,,,,,,
Pasir Ris (West),2018,22,97.6,,,,,,,
Pasir Ris (West),2018,23,4.0,,,,,,,
Pasir Ris (West),2018,24,19.0,,,,,,,
Pasir Ris (West),2018,25,60.4,,,,,,,
Pasir Ris (West),2018,26,24.0,,,,,,,
Pasir Ris (West),2018,27,62.8,,,,,,,
Pasir Ris (West),2018,28,15.000000000000002,,,,,,,
Pasir Ris (West),2018,29,45.8,,,,,,,
Pasir Ris (West),2018,30,26.4,,,,,,,
Pasir Ris (West),2018,31,34.0,,,,,,,
Pasir Ris (West),2018,32,11.399999999999999,,,,,,,
Pasir Ris (West),2018,33,1.2,,,,,,,
Pasir Ris (West),2018,34,72.80000000000001,,,,,,,
Pasir Ris (West),2018,35,1.8,,,,,,,
Pasir Ris (West),2018,36,23.2,,,,,,,
Pasir Ris (West),2018,37,9.0,,,,,,,
Pasir Ris (West),2018,38,12.4,,,,,,,
Pasir Ris (West),2018,39,0.2,,,,,,,
Pasir Ris (West),2018,40,5.6,,,,,,,
Pasir Ris (West),2018,41,153.0,,,,,,,
Pasir Ris (West),2018,42,34.2,,,,,,,
Pasir Ris (West),2018,43,27.4,,,,,,,
Pasir Ris (West),2018,44,26.1,,,,,,,
Pasir Ris (West),2018,45,59.0,,,,,,,
Pasir Ris (West),2018,46,46.6,,,,,,,
Pasir Ris (West),2018,47,67.0,,,,,,,
Pasir Ris (West),2018,48,43.400000000000006,,,,,,,
Pasir Ris (West),2018,49,7.4,,,,,,,
Pasir Ris (West),2018,50,41.4,,,,,,,
Pasir Ris (West),2018,51,50.2,,,,,,,
Pasir Ris (West),2018,52,14.799999999999999,,,,,,,
Paya Lebar,2014,1,47.7,,33.0,23.8,10.642857142857142,50.0,,
Paya Lebar,2014,2,5.4,,30.6,23.8,18.957142857142856,48.2,,
Paya Lebar,2014,3,0.0,,30.5,22.8,19.942857142857143,44.3,,
Paya Lebar,2014,4,0.0,,32.4,22.1,13.471428571428572,40.7,,
Paya Lebar,2014,5,25.8,,33.4,22.8,7.814285714285715,20.5,,
Paya Lebar,2014,6,1.5,,34.0,24.4,13.971428571428572,44.3,,
Paya Lebar,2014,7,0.0,,33.0,24.7,17.97142857142857,48.2,,
Paya Lebar,2014,8,0.0,,33.0,23.9,17.657142857142855,53.6,,
Paya Lebar,2014,9,0.0,,34.1,24.0,14.328571428571427,40.7,,
Paya Lebar,2014,10,0.0,,34.5,24.2,16.514285714285712,42.5,,
Paya Lebar,2014,11,59.599999999999994,,33.8,23.9,9.157142857142857,42.5,,
Paya Lebar,2014,12,23.5,,35.0,24.8,12.6,42.5,,
Paya Lebar,2014,13,80.6,,34.4,23.7,7.3500000000000005,44.3,,
